,Country Code,Year,Life_expectancy_in_years
4586,ECA,2017,73.4079161270396
4587,ECS,2017,77.7786331840333
4588,ECU,2017,76.972
4589,EGY,2017,71.302
4590,EMU,2017,81.934533072359
4591,ERI,2017,66.577
4592,ESP,2017,83.2829268292683
4593,EST,2017,78.0926829268293
4594,ETH,2017,64.838
4595,EUU,2017,80.9325986173981
4596,FCS,2017,61.6543859535658
4597,FIN,2017,81.6317073170732
4598,FJI,2017,67.79
4599,FRA,2017,82.5756097560976
4600,FRO,2017,82.3439024390244
4601,FSM,2017,71.467
4602,GAB,2017,66.189
4603,GBR,2017,81.2560975609756
4604,GEO,2017,73.57
4605,GHA,2017,64.013
4606,GIB,2017,81.83
4607,GIN,2017,59.109
4608,GMB,2017,62.995
4609,GNB,2017,60.066
4610,GNQ,2017,60.821
4611,GRC,2017,81.2878048780488
4612,GRD,2017,74.765
4613,GRL,2017,71.6412195121951
4614,GTM,2017,72.551
4615,GUM,2017,77.155
4616,GUY,2017,68.667
4617,HIC,2017,80.6822831273466
4618,HKG,2017,84.6804878048781
4619,HND,2017,72.692
4620,HPC,2017,62.5497604688077
4621,HRV,2017,77.8268292682927
4622,HTI,2017,63.854
4623,HUN,2017,75.8170731707317
4624,IBD,2017,73.6412214533689
4625,IBT,2017,71.0439836821437
4626,IDA,2017,63.542837464741
4627,IDB,2017,60.8771183772815
4628,IDN,2017,69.936
4629,IDX,2017,64.872728648715
4630,IMN,2017,80.457
4631,IND,2017,70.467
4632,INX,2017,0.0
4633,IRL,2017,82.1560975609756
4634,IRN,2017,75.971
4635,IRQ,2017,70.413
4636,ISL,2017,82.6609756097561
4637,ISR,2017,82.5512195121951
4638,ITA,2017,82.9463414634147
4639,JAM,2017,71.911
4640,JOR,2017,75.502
4641,JPN,2017,84.099756097561
4642,KAZ,2017,72.95
4643,KEN,2017,62.481
4644,KGZ,2017,71.2
4645,KHM,2017,70.515
4646,KIR,2017,66.597
4647,KNA,2017,71.84
4648,KOR,2017,82.6268292682927
4649,KWT,2017,79.781
4650,LAC,2017,74.6428227846937
4651,LAO,2017,67.434
4652,LBN,2017,79.654
4653,LBR,2017,60.553
4654,LBY,2017,72.482
4655,LCA,2017,73.127
4656,LCN,2017,74.7334935009884
4657,LDC,2017,64.4144671749539
4658,LIC,2017,62.6237139090709
4659,LIE,2017,83.7463414634147
4660,LKA,2017,75.403
4661,LMC,2017,68.6952348131656
4662,LMY,2017,70.9682190610257
4663,LSO,2017,53.064
4664,LTE,2017,76.4003364072994
4665,LTU,2017,75.4804878048781
4666,LUX,2017,82.0951219512195
4667,LVA,2017,74.6292682926829
4668,MAC,2017,84.563
4669,MAF,2017,78.59
4670,MAR,2017,73.66
4671,MCO,2017,0.0
4672,MDA,2017,70.516
4673,MDG,2017,65.094
4674,MDV,2017,79.943
4675,MEA,2017,73.6097428540992
4676,MEX,2017,74.138
4677,MHL,2017,64.27
4678,MIC,2017,71.8657227504801
4679,MKD,2017,75.9536585365854
4680,MLI,2017,59.132
4681,MLT,2017,82.3463414634146
4682,MMR,2017,65.843
4683,MNA,2017,72.7670011397562
4684,MNE,2017,76.4853658536585
4685,MNG,2017,70.237
4686,MNP,2017,0.0
4687,MOZ,2017,59.771
4688,MRT,2017,65.083
4689,MUS,2017,74.5146341463415
4690,MWI,2017,62.977
4691,MYS,2017,75.476
4692,NAC,2017,78.8724761687345
4693,NAM,2017,62.293
4694,NCL,2017,77.5390243902439
4695,NER,2017,62.16
4696,NGA,2017,52.305
4697,NIC,2017,73.554
4698,NLD,2017,81.7609756097561
4699,NOR,2017,82.609756097561
4700,NPL,2017,68.91
4701,NRU,2017,62.988
4702,NZL,2017,81.8585365853659
4703,OED,2017,79.9296589493129
4704,OMN,2017,77.924
4705,OSS,2017,68.3772615605541
4706,PAK,2017,66.297
4707,PAN,2017,77.795
4708,PER,2017,75.879
4709,PHL,2017,71.516
4710,PLW,2017,0.0
4711,PNG,2017,65.103
4712,POL,2017,77.7536585365854
4713,PRE,2017,59.9506113469282
4714,PRI,2017,79.258
4715,PRK,2017,72.978
4716,PRT,2017,81.4243902439025
4717,PRY,2017,73.644
4718,PSE,2017,74.833
4719,PSS,2017,69.1188648923584
4720,PST,2017,80.5836893799917
4721,PYF,2017,82.618
4722,QAT,2017,80.717
4723,ROU,2017,75.309756097561
4724,RUS,2017,72.4514634146342
4725,RWA,2017,65.941
4726,SAS,2017,69.9792893786272
4727,SAU,2017,77.16
4728,SDN,2017,65.445
4729,SEN,2017,67.75
4730,SGP,2017,83.0951219512195
4731,SLB,2017,69.988
4732,SLE,2017,58.652
4733,SLV,2017,72.311
4734,SMR,2017,0.0
4735,SOM,2017,55.654
4736,SRB,2017,75.5390243902439
4737,SSA,2017,60.4758930748584
4738,SSD,2017,55.309
4739,SSF,2017,60.4771384571495
4740,SST,2017,69.1806032059566
4741,STP,2017,68.267
4742,SUR,2017,72.417
4743,SVK,2017,77.1658536585366
4744,SVN,2017,81.0292682926829
4745,SWE,2017,82.409756097561
4746,SWZ,2017,57.895
4747,SXM,2017,75.03
4748,SYC,2017,74.3
4749,SYR,2017,68.481
4750,TCA,2017,76.702
4751,TCD,2017,52.308
4752,TEA,2017,75.4157333943935
4753,TEC,2017,73.8891983743267
4754,TGO,2017,60.154
4755,THA,2017,78.394
4756,TJK,2017,69.905
4757,TKM,2017,68.916
4758,TLA,2017,74.6553496527333
4759,TLS,2017,67.745
4760,TMN,2017,72.7432285455686
4761,TON,2017,70.713
4762,TSA,2017,69.9792893786272
4763,TSS,2017,60.4771384571495
4764,TTO,2017,74.23
4765,TUN,2017,75.845
4766,TUR,2017,77.141
4767,TUV,2017,64.148
4768,TZA,2017,65.999
4769,UGA,2017,62.115
4770,UKR,2017,71.7809756097561
4771,UMC,2017,75.3537272264974
4772,URY,2017,77.625
4773,USA,2017,78.5390243902439
4774,UZB,2017,71.01
4775,VCT,2017,74.305
4776,VEN,2017,71.943
4777,VGB,2017,74.785
4778,VIR,2017,79.3682926829268
4779,VNM,2017,73.963
4780,VUT,2017,69.71
4781,WLD,2017,72.5427758920384
4782,WSM,2017,72.59
4783,XKX,2017,78.783
4784,YEM,2017,65.957
4785,ZAF,2017,65.402
4786,ZMB,2017,62.12
4787,ZWE,2017,60.709
4788,ABW,2018,76.072
4789,AFE,2018,63.3658626111831
4790,AFG,2018,63.081
4791,AFW,2018,57.1891392680655
4792,AGO,2018,62.144
4793,ALB,2018,79.184
4794,AND,2018,0.0
4795,ARB,2018,71.6330166549463
4796,ARE,2018,79.627
4797,ARG,2018,76.999
4798,ARM,2018,75.064
4799,ASM,2018,0.0
4800,ATG,2018,78.511
4801,AUS,2018,82.7487804878049
4802,AUT,2018,81.6926829268293
4803,AZE,2018,72.76
4804,BDI,2018,61.688
4805,BEL,2018,81.5951219512195
4806,BEN,2018,60.14
4807,BFA,2018,60.047
4808,BGD,2018,72.567
4809,BGR,2018,74.9634146341464
4810,BHR,2018,79.857
4811,BHS,2018,73.806
4812,BIH,2018,77.093
4813,BLR,2018,74.1756097560976
4814,BLZ,2018,73.703
4815,BMU,2018,80.825
4816,BOL,2018,67.748
4817,BRA,2018,75.109
4818,BRB,2018,77.067
4819,BRN,2018,74.712
4820,BTN,2018,71.129
4821,BWA,2018,65.422
4822,CAF,2018,54.369
4823,CAN,2018,81.8439024390244
4824,CEB,2018,76.9768226818402
4825,CHE,2018,83.7536585365854
4826,CHI,2018,81.375
4827,CHL,2018,80.133
4828,CHN,2018,77.744
4829,CIV,2018,58.849
4830,CMR,2018,61.18
4831,COD,2018,59.942
4832,COG,2018,64.053
4833,COL,2018,76.748
4834,COM,2018,63.912
4835,CPV,2018,75.733
4836,CRI,2018,79.484
4837,CSS,2018,72.5836868696142
4838,CUB,2018,77.496
4839,CUW,2018,0.0
4840,CYM,2018,0.0
4841,CYP,2018,81.382
4842,CZE,2018,79.0292682926829
4843,DEU,2018,80.8926829268293
4844,DJI,2018,63.038
4845,DMA,2018,73.59
4846,DNK,2018,80.9536585365854
4847,DOM,2018,73.232
4848,DZA,2018,76.066
4849,EAP,2018,75.801433724838
4850,EAR,2018,70.7977056572048
4851,EAS,2018,76.5941727123573
4852,ECA,2018,73.609526510201
4853,ECS,2018,77.9114545780748
4854,ECU,2018,77.094
4855,EGY,2018,71.367
4856,EMU,2018,82.0515528107847
4857,ERI,2018,67.067
4858,ESP,2018,83.4317073170732
4859,EST,2018,78.2439024390244
4860,ETH,2018,65.412
4861,EUU,2018,81.0287289990803
4862,FCS,2018,61.9692747415634
4863,FIN,2018,81.7341463414634
4864,FJI,2018,67.81
4865,FRA,2018,82.6756097560976
4866,FRO,2018,82.5951219512195
4867,FSM,2018,71.318
4868,GAB,2018,66.306
4869,GBR,2018,81.2560975609756
4870,GEO,2018,73.341
4871,GHA,2018,64.122
4872,GIB,2018,82.154
4873,GIN,2018,59.349
4874,GMB,2018,63.04
4875,GNB,2018,60.502
4876,GNQ,2018,61.191
4877,GRC,2018,81.7878048780488
4878,GRD,2018,74.808
4879,GRL,2018,71.8865853658537
4880,GTM,2018,72.726
4881,GUM,2018,77.439
4882,GUY,2018,68.896
4883,HIC,2018,80.7690470451794
4884,HKG,2018,84.9341463414634
4885,HND,2018,72.814
4886,HPC,2018,62.9475759474084
4887,HRV,2018,78.0707317073171
4888,HTI,2018,64.019
4889,HUN,2018,76.0658536585366
4890,IBD,2018,73.9337095298769
4891,IBT,2018,71.3224578211165
4892,IDA,2018,63.8819535428096
4893,IDB,2018,61.0773195307108
4894,IDN,2018,70.338
4895,IDX,2018,65.277193059858
4896,IMN,2018,80.596
4897,IND,2018,70.71
4898,INX,2018,0.0
4899,IRL,2018,82.2048780487805
4900,IRN,2018,76.195
4901,IRQ,2018,71.514
4902,ISL,2018,82.8609756097561
4903,ISR,2018,82.8024390243903
4904,ITA,2018,83.3463414634146
4905,JAM,2018,71.793
4906,JOR,2018,75.774
4907,JPN,2018,84.2109756097561
4908,KAZ,2018,73.15
4909,KEN,2018,62.676
4910,KGZ,2018,71.4
4911,KHM,2018,70.561
4912,KIR,2018,66.855
4913,KNA,2018,71.467
4914,KOR,2018,82.6268292682927
4915,KWT,2018,79.722
4916,LAC,2018,74.7719810774371
4917,LAO,2018,67.634
4918,LBN,2018,79.729
4919,LBR,2018,60.853
4920,LBY,2018,72.794
4921,LCA,2018,73.357
4922,LCN,2018,74.8514987823088
4923,LDC,2018,64.8184998502238
4924,LIC,2018,62.9952039179532
4925,LIE,2018,83.0414634146342
4926,LKA,2018,75.748
4927,LMC,2018,68.9324883068667
4928,LMY,2018,71.2520319024901
4929,LSO,2018,53.733
4930,LTE,2018,76.7706341213864
4931,LTU,2018,75.6804878048781
4932,LUX,2018,82.2951219512195
4933,LVA,2018,74.7829268292683
4934,MAC,2018,84.928
4935,MAF,2018,80.614
4936,MAR,2018,73.986
4937,MCO,2018,0.0
4938,MDA,2018,70.492
4939,MDG,2018,65.27
4940,MDV,2018,80.013
4941,MEA,2018,73.8115171255443
4942,MEX,2018,74.015
4943,MHL,2018,64.5
4944,MIC,2018,72.1548659195372
4945,MKD,2018,76.6487804878049
4946,MLI,2018,59.393
4947,MLT,2018,82.4487804878049
4948,MMR,2018,66.465
4949,MNA,2018,72.9843734174748
4950,MNE,2018,76.8414634146342
4951,MNG,2018,71.199
4952,MNP,2018,0.0
4953,MOZ,2018,60.526
4954,MRT,2018,65.31
4955,MUS,2018,74.4163414634146
4956,MWI,2018,63.276
4957,MYS,2018,75.644
4958,NAC,2018,78.9657812984215
4959,NAM,2018,62.586
4960,NCL,2018,80.0030975609756
4961,NER,2018,62.454
4962,NGA,2018,52.554
4963,NIC,2018,73.85
4964,NLD,2018,81.8121951219512
4965,NOR,2018,82.7585365853659
4966,NPL,2018,68.979
4967,NRU,2018,63.234
4968,NZL,2018,81.7073170731707
4969,OED,2018,80.0090370322992
4970,OMN,2018,77.966
4971,OSS,2018,68.4962925145189
4972,PAK,2018,66.482
4973,PAN,2018,77.863
4974,PER,2018,76.009
4975,PHL,2018,71.689
4976,PLW,2018,0.0
4977,PNG,2018,65.182
4978,POL,2018,77.6024390243903
4979,PRE,2018,60.3548387754098
4980,PRI,2018,79.77
4981,PRK,2018,73.031
4982,PRT,2018,81.3243902439024
4983,PRY,2018,73.568
4984,PSE,2018,74.793
4985,PSS,2018,69.2137482861639
4986,PST,2018,80.6711275383459
4987,PYF,2018,82.783
4988,QAT,2018,80.898
4989,ROU,2018,75.3585365853659
4990,RUS,2018,72.6621951219512
4991,RWA,2018,66.251
4992,SAS,2018,70.2534786113924
4993,SAU,2018,77.212
4994,SDN,2018,65.681
4995,SEN,2018,68.097
4996,SGP,2018,83.2975609756098
4997,SLB,2018,70.173
4998,SLE,2018,59.796
4999,SLV,2018,72.555
5000,SMR,2018,0.0
5001,SOM,2018,56.375
5002,SRB,2018,75.890243902439
5003,SSA,2018,60.8619664295261
5004,SSD,2018,55.95
5005,SSF,2018,60.8630275388921
5006,SST,2018,69.2689349559205
5007,STP,2018,68.355
5008,SUR,2018,72.553
5009,SVK,2018,77.2658536585366
5010,SVN,2018,81.3780487804878
5011,SWE,2018,82.5585365853659
5012,SWZ,2018,59.411
5013,SXM,2018,75.131
5014,SYC,2018,72.8414634146341
5015,SYR,2018,70.145
5016,TCA,2018,76.443
5017,TCD,2018,52.825
5018,TEA,2018,75.8356932818659
5019,TEC,2018,74.0532184477118
5020,TGO,2018,60.244
5021,THA,2018,78.662
5022,TJK,2018,70.353
5023,TKM,2018,68.796
5024,TLA,2018,74.7764883913037
5025,TLS,2018,68.017
5026,TMN,2018,72.9633890576299
5027,TON,2018,70.779
5028,TSA,2018,70.2534786113924
5029,TSS,2018,60.8630275388921
5030,TTO,2018,73.802
5031,TUN,2018,75.95
5032,TUR,2018,77.563
5033,TUV,2018,64.212
5034,TZA,2018,66.535
5035,UGA,2018,62.714
5036,UKR,2018,71.5826829268293
5037,UMC,2018,75.7266966436554
5038,URY,2018,77.611
5039,USA,2018,78.6390243902439
5040,UZB,2018,71.149
5041,VCT,2018,74.128
5042,VEN,2018,71.979
5043,VGB,2018,75.831
5044,VIR,2018,79.5195121951219
5045,VNM,2018,73.976
5046,VUT,2018,69.795
5047,WLD,2018,72.7840895597106
5048,WSM,2018,72.636
5049,XKX,2018,78.696
5050,YEM,2018,64.575
5051,ZAF,2018,65.674
5052,ZMB,2018,62.342
5053,ZWE,2018,61.414
5054,ABW,2019,76.248
5055,AFE,2019,63.7556779176533
5056,AFG,2019,63.565
5057,AFW,2019,57.5557955517512
5058,AGO,2019,62.448
5059,ALB,2019,79.282
5060,AND,2019,0.0
5061,ARB,2019,71.8446260250446
5062,ARE,2019,79.726
5063,ARG,2019,77.284
5064,ARM,2019,75.439
5065,ASM,2019,0.0
5066,ATG,2019,78.691
5067,AUS,2019,82.9
5068,AUT,2019,81.8951219512195
5069,AZE,2019,73.102
5070,BDI,2019,62.351
5071,BEL,2019,81.9951219512195
5072,BEN,2019,60.454
5073,BFA,2019,60.039
5074,BGD,2019,72.806
5075,BGR,2019,75.1121951219512
5076,BHR,2019,80.019
5077,BHS,2019,71.205
5078,BIH,2019,77.241
5079,BLR,2019,74.2268292682927
5080,BLZ,2019,73.931
5081,BMU,2019,81.033
5082,BOL,2019,67.841
5083,BRA,2019,75.338
5084,BRB,2019,77.257
5085,BRN,2019,74.748
5086,BTN,2019,71.391
5087,BWA,2019,65.464
5088,CAF,2019,55.025
5089,CAN,2019,82.2287804878049
5090,CEB,2019,77.2668446661451
5091,CHE,2019,83.9048780487805
5092,CHI,2019,81.39
5093,CHL,2019,80.326
5094,CHN,2019,77.968
5095,CIV,2019,59.319
5096,CMR,2019,61.584
5097,COD,2019,60.276
5098,COG,2019,62.747
5099,COL,2019,76.752
5100,COM,2019,64.068
5101,CPV,2019,76.004
5102,CRI,2019,79.427
5103,CSS,2019,72.5234099538234
5104,CUB,2019,77.611
5105,CUW,2019,0.0
5106,CYM,2019,0.0
5107,CYP,2019,81.397
5108,CZE,2019,79.2292682926829
5109,DEU,2019,81.2926829268293
5110,DJI,2019,63.085
5111,DMA,2019,73.559
5112,DNK,2019,81.4512195121951
5113,DOM,2019,73.577
5114,DZA,2019,76.474
5115,EAP,2019,76.0020203002054
5116,EAR,2019,71.0165829551575
5117,EAS,2019,76.7977748386655
5118,ECA,2019,73.9038168042535
5119,ECS,2019,78.1862480378802
5120,ECU,2019,77.297
5121,EGY,2019,71.358
5122,EMU,2019,82.3277560167223
5123,ERI,2019,67.3
5124,ESP,2019,83.8317073170732
5125,EST,2019,78.6463414634147
5126,ETH,2019,65.838
5127,EUU,2019,81.3148579639404
5128,FCS,2019,62.2668643672842
5129,FIN,2019,81.9829268292683
5130,FJI,2019,67.893
5131,FRA,2019,82.8268292682927
5132,FRO,2019,82.9463414634147
5133,FSM,2019,71.077
5134,GAB,2019,66.603
5135,GBR,2019,81.4048780487805
5136,GEO,2019,73.47
5137,GHA,2019,64.74
5138,GIB,2019,82.363
5139,GIN,2019,59.72
5140,GMB,2019,63.755
5141,GNB,2019,60.882
5142,GNQ,2019,61.644
5143,GRC,2019,81.6390243902439
5144,GRD,2019,74.863
5145,GRL,2019,72.0436585365854
5146,GTM,2019,73.129
5147,GUM,2019,77.717
5148,GUY,2019,69.124
5149,HIC,2019,80.9843004901414
5150,HKG,2019,85.1804878048781
5151,HND,2019,72.881
5152,HPC,2019,63.3380569471644
5153,HRV,2019,78.4243902439025
5154,HTI,2019,64.255
5155,HUN,2019,76.3195121951219
5156,IBD,2019,74.1298065554612
5157,IBT,2019,71.525963683784
5158,IDA,2019,64.2126988843322
5159,IDB,2019,61.3315960546325
5160,IDN,2019,70.518
5161,IDX,2019,65.6417933972898
5162,IMN,2019,80.737
5163,IND,2019,70.91
5164,INX,2019,0.0
5165,IRL,2019,82.7024390243903
5166,IRN,2019,76.103
5167,IRQ,2019,71.576
5168,ISL,2019,83.1634146341463
5169,ISR,2019,82.8048780487805
5170,ITA,2019,83.4975609756098
5171,JAM,2019,71.767
5172,JOR,2019,76.044
5173,JPN,2019,84.3563414634146
5174,KAZ,2019,73.18
5175,KEN,2019,62.943
5176,KGZ,2019,71.6
5177,KHM,2019,70.692
5178,KIR,2019,67.15
5179,KNA,2019,71.572
5180,KOR,2019,83.2268292682927
5181,KWT,2019,79.685
5182,LAC,2019,74.9619968743059
5183,LAO,2019,68.138
5184,LBN,2019,79.236
5185,LBR,2019,61.104
5186,LBY,2019,72.463
5187,LCA,2019,73.445
5188,LCN,2019,75.0383494699308
5189,LDC,2019,65.1555737455538
5190,LIC,2019,63.4239909431004
5191,LIE,2019,84.1609756097561
5192,LKA,2019,76.008
5193,LMC,2019,69.129968177968
5194,LMY,2019,71.4555598762701
5195,LSO,2019,54.173
5196,LTE,2019,76.9929064302121
5197,LTU,2019,76.2829268292683
5198,LUX,2019,82.6390243902439
5199,LVA,2019,75.3878048780488
5200,MAC,2019,84.978
5201,MAF,2019,79.983
5202,MAR,2019,74.27
5203,MCO,2019,0.0
5204,MDA,2019,70.935
5205,MDG,2019,65.882
5206,MDV,2019,80.116
5207,MEA,2019,73.9591150111936
5208,MEX,2019,74.202
5209,MHL,2019,64.746
5210,MIC,2019,72.3495759718392
5211,MKD,2019,76.6024390243903
5212,MLI,2019,59.664
5213,MLT,2019,82.8585365853659
5214,MMR,2019,66.61
5215,MNA,2019,73.1439185925959
5216,MNE,2019,76.6829268292683
5217,MNG,2019,71.822
5218,MNP,2019,0.0
5219,MOZ,2019,61.166
5220,MRT,2019,65.687
5221,MUS,2019,74.2358536585366
5222,MWI,2019,64.119
5223,MYS,2019,75.76
5224,NAC,2019,79.1417123760336
5225,NAM,2019,63.075
5226,NCL,2019,80.4197073170732
5227,NER,2019,62.897
5228,NGA,2019,52.91
5229,NIC,2019,74.054
5230,NLD,2019,82.1121951219512
5231,NOR,2019,82.9585365853659
5232,NPL,2019,69.558
5233,NRU,2019,63.484
5234,NZL,2019,82.0560975609756
5235,OED,2019,80.222078520388
5236,OMN,2019,78.002
5237,OSS,2019,68.7711344736468
5238,PAK,2019,66.756
5239,PAN,2019,77.81
5240,PER,2019,76.156
5241,PHL,2019,71.865
5242,PLW,2019,0.0
5243,PNG,2019,65.474
5244,POL,2019,77.9048780487805
5245,PRE,2019,60.7216573709725
5246,PRI,2019,79.063
5247,PRK,2019,73.198
5248,PRT,2019,81.6756097560976
5249,PRY,2019,73.621
5250,PSE,2019,75.241
5251,PSS,2019,69.2942514087701
5252,PST,2019,80.8990832557806
5253,PYF,2019,82.996
5254,QAT,2019,80.99
5255,ROU,2019,75.6073170731707
5256,RUS,2019,73.0839024390244
5257,RWA,2019,66.437
5258,SAS,2019,70.4727549740685
5259,SAU,2019,77.304
5260,SDN,2019,65.876
5261,SEN,2019,68.526
5262,SGP,2019,83.5951219512195
5263,SLB,2019,70.382
5264,SLE,2019,60.255
5265,SLV,2019,72.559
5266,SMR,2019,0.0
5267,SOM,2019,57.078
5268,SRB,2019,75.9365853658537
5269,SSA,2019,61.2431760700969
5270,SSD,2019,55.912
5271,SSF,2019,61.2442905189234
5272,SST,2019,69.467199622489
5273,STP,2019,68.523
5274,SUR,2019,72.242
5275,SVK,2019,77.6658536585366
5276,SVN,2019,81.5292682926829
5277,SWE,2019,83.109756097561
5278,SWZ,2019,60.549
5279,SXM,2019,75.437
5280,SYC,2019,74.0463414634146
5281,SYR,2019,71.822
5282,TCA,2019,75.326
5283,TCD,2019,53.259
5284,TEA,2019,76.0366573507797
5285,TEC,2019,74.3447743135936
5286,TGO,2019,60.901
5287,THA,2019,78.975
5288,TJK,2019,70.867
5289,TKM,2019,69.002
5290,TLA,2019,74.9718239600748
5291,TLS,2019,68.268
5292,TMN,2019,73.1193901266412
5293,TON,2019,70.871
5294,TSA,2019,70.4727549740685
5295,TSS,2019,61.2442905189234
5296,TTO,2019,74.228
5297,TUN,2019,75.993
5298,TUR,2019,77.832
5299,TUV,2019,64.278
5300,TZA,2019,66.989
5301,UGA,2019,62.991
5302,UKR,2019,71.8273170731707
5303,UMC,2019,75.9462418728642
5304,URY,2019,77.508
5305,USA,2019,78.7878048780488
5306,UZB,2019,71.344
5307,VCT,2019,72.835
5308,VEN,2019,72.161
5309,VGB,2019,75.863
5310,VIR,2019,79.6682926829268
5311,VNM,2019,74.093
5312,VUT,2019,69.877
5313,WLD,2019,72.9797159383877
5314,WSM,2019,72.157
5315,XKX,2019,79.022
5316,YEM,2019,65.092
5317,ZAF,2019,66.175
5318,ZMB,2019,62.793
5319,ZWE,2019,61.292
5320,ABW,2020,75.723
5321,AFE,2020,63.313860330682
5322,AFG,2020,62.575
5323,AFW,2020,57.2263727312399
5324,AGO,2020,62.261
5325,ALB,2020,76.989
5326,AND,2020,0.0
5327,ARB,2020,70.9233595872331
5328,ARE,2020,78.946
5329,ARG,2020,75.892
5330,ARM,2020,72.173
5331,ASM,2020,0.0
5332,ATG,2020,78.841
5333,AUS,2020,83.2
5334,AUT,2020,81.1926829268293
5335,AZE,2020,66.868
5336,BDI,2020,61.566
5337,BEL,2020,80.6951219512195
5338,BEN,2020,60.088
5339,BFA,2020,59.731
5340,BGD,2020,71.968
5341,BGR,2020,73.6585365853659
5342,BHR,2020,79.174
5343,BHS,2020,72.677
5344,BIH,2020,76.225
5345,BLR,2020,72.4572195121951
5346,BLZ,2020,72.854
5347,BMU,2020,81.136
5348,BOL,2020,64.467
5349,BRA,2020,74.009
5350,BRB,2020,77.393
5351,BRN,2020,74.795
5352,BTN,2020,71.609
5353,BWA,2020,65.647
5354,CAF,2020,54.604
5355,CAN,2020,81.6704878048781
5356,CEB,2020,76.087716844628
5357,CHE,2020,83.0
5358,CHI,2020,81.264
5359,CHL,2020,79.377
5360,CHN,2020,78.077
5361,CIV,2020,59.032
5362,CMR,2020,60.833
5363,COD,2020,59.739
5364,COG,2020,63.785
5365,COL,2020,74.769
5366,COM,2020,64.166
5367,CPV,2020,74.808
5368,CRI,2020,79.277
5369,CSS,2020,72.5792038787508
5370,CUB,2020,77.567
5371,CUW,2020,0.0
5372,CYM,2020,0.0
5373,CYP,2020,81.391
5374,CZE,2020,78.2268292682927
5375,DEU,2020,81.0414634146342
5376,DJI,2020,62.694
5377,DMA,2020,73.649
5378,DNK,2020,81.6024390243903
5379,DOM,2020,72.889
5380,DZA,2020,74.453
5381,EAP,2020,75.9360246370322
5382,EAR,2020,70.0299882762218
5383,EAS,2020,76.7619419904233
5384,ECA,2020,72.2166617037646
5385,ECS,2020,76.9591909600042
5386,ECU,2020,72.153
5387,EGY,2020,70.99
5388,EMU,2020,81.5379202202808
5389,ERI,2020,67.133
5390,ESP,2020,82.3317073170732
5391,EST,2020,78.5951219512195
5392,ETH,2020,65.371
5393,EUU,2020,80.452093051787
5394,FCS,2020,61.7597036018446
5395,FIN,2020,81.9317073170732
5396,FJI,2020,67.924
5397,FRA,2020,82.1756097560976
5398,FRO,2020,83.1975609756098
5399,FSM,2020,70.674
5400,GAB,2020,66.531
5401,GBR,2020,80.3512195121951
5402,GEO,2020,72.765
5403,GHA,2020,64.114
5404,GIB,2020,82.198
5405,GIN,2020,59.327
5406,GMB,2020,62.612
5407,GNB,2020,59.999
5408,GNQ,2020,60.708
5409,GRC,2020,81.2878048780488
5410,GRD,2020,74.924
5411,GRL,2020,71.6368292682927
5412,GTM,2020,71.797
5413,GUM,2020,76.612
5414,GUY,2020,68.486
5415,HIC,2020,80.0808812825288
5416,HKG,2020,85.4975609756098
5417,HND,2020,71.462
5418,HPC,2020,62.7617201814617
5419,HRV,2020,77.7243902439024
5420,HTI,2020,64.052
5421,HUN,2020,75.5682926829269
5422,IBD,2020,73.3796956561869
5423,IBT,2020,70.8220311189821
5424,IDA,2020,63.748926085736
5425,IDB,2020,61.0062879415561
5426,IDN,2020,68.808
5427,IDX,2020,65.1059048304073
5428,IMN,2020,80.588
5429,IND,2020,70.15
5430,INX,2020,0.0
5431,IRL,2020,82.5560975609756
5432,IRN,2020,74.832
5433,IRQ,2020,69.123
5434,ISL,2020,83.0634146341463
5435,ISR,2020,82.6487804878049
5436,ITA,2020,82.1951219512195
5437,JAM,2020,71.869
5438,JOR,2020,75.184
5439,JPN,2020,84.56
5440,KAZ,2020,71.37
5441,KEN,2020,62.675
5442,KGZ,2020,71.8
5443,KHM,2020,70.416
5444,KIR,2020,67.266
5445,KNA,2020,71.627
5446,KOR,2020,83.4268292682927
5447,KWT,2020,76.92
5448,LAC,2020,72.8363033190349
5449,LAO,2020,68.497
5450,LBN,2020,77.804
5451,LBR,2020,60.948
5452,LBY,2020,72.472
5453,LCA,2020,73.416
5454,LCN,2020,73.038474170549
5455,LDC,2020,64.6347427935938
5456,LIC,2020,62.9545325364614
5457,LIE,2020,81.6585365853659
5458,LKA,2020,76.393
5459,LMC,2020,68.5519023160901
5460,LMY,2020,70.7638196716173
5461,LSO,2020,54.693
5462,LTE,2020,76.7229088856861
5463,LTU,2020,74.9780487804878
5464,LUX,2020,82.1439024390244
5465,LVA,2020,75.1853658536585
5466,MAC,2020,85.184
5467,MAF,2020,80.149
5468,MAR,2020,73.92
5469,MCO,2020,0.0
5470,MDA,2020,70.166
5471,MDG,2020,65.182
5472,MDV,2020,79.875
5473,MEA,2020,72.9497683319316
5474,MEX,2020,70.133
5475,MHL,2020,64.977
5476,MIC,2020,71.6491869509985
5477,MKD,2020,74.3951219512195
5478,MLI,2020,58.633
5479,MLT,2020,82.3487804878049
5480,MMR,2020,66.797
5481,MNA,2020,72.1726969965726
5482,MNE,2020,75.9317073170732
5483,MNG,2020,72.141
5484,MNP,2020,0.0
5485,MOZ,2020,61.172
5486,MRT,2020,64.532
5487,MUS,2020,74.1770731707317
5488,MWI,2020,63.717
5489,MYS,2020,75.938
