,Country Code,Year,Death_Rate
4317,EAP,2016,7.01767465437552
4318,EAR,2016,6.48913751129225
4319,EAS,2016,7.16413966087132
4320,ECA,2016,10.0143885520368
4321,ECS,2016,9.95455106721859
4322,ECU,2016,4.86
4323,EGY,2016,5.662
4324,EMU,2016,9.8399727847257
4325,ERI,2016,6.58
4326,ESP,2016,8.8
4327,EST,2016,11.7
4328,ETH,2016,6.93
4329,EUU,2016,10.1776989457887
4330,FCS,2016,9.5529916802827
4331,FIN,2016,9.8
4332,FJI,2016,7.885
4333,FRA,2016,8.9
4334,FRO,2016,7.7
4335,FSM,2016,5.073
4336,GAB,2016,7.238
4337,GBR,2016,9.1
4338,GEO,2016,12.411
4339,GHA,2016,7.46
4340,GIB,2016,8.032
4341,GIN,2016,10.352
4342,GMB,2016,7.454
4343,GNB,2016,8.898
4344,GNQ,2016,9.345
4345,GRC,2016,11.0
4346,GRD,2016,7.82
4347,GRL,2016,8.7
4348,GTM,2016,5.038
4349,GUM,2016,6.046
4350,GUY,2016,7.475
4351,HIC,2016,8.68825929726968
4352,HKG,2016,6.4
4353,HND,2016,4.183
4354,HPC,2016,8.05193443664731
4355,HRV,2016,12.3
4356,HTI,2016,8.161
4357,HUN,2016,13.0
4358,IBD,2016,7.02634386351449
4359,IBT,2016,7.31473047866549
4360,IDA,2016,8.15810952988791
4361,IDB,2016,9.36744539738219
4362,IDN,2016,7.529
4363,IDX,2016,7.55272392998535
4364,IMN,2016,9.979
4365,IND,2016,6.603
4366,INX,2016,0.0
4367,IRL,2016,6.4
4368,IRN,2016,4.726
4369,IRQ,2016,5.13
4370,ISL,2016,6.9
4371,ISR,2016,5.2
4372,ITA,2016,10.1
4373,JAM,2016,6.971
4374,JOR,2016,3.169
4375,JPN,2016,10.5
4376,KAZ,2016,7.37
4377,KEN,2016,7.34
4378,KGZ,2016,5.5
4379,KHM,2016,5.779
4380,KIR,2016,6.519
4381,KNA,2016,9.372
4382,KOR,2016,5.5
4383,KWT,2016,1.811
4384,LAC,2016,6.3895326376511
4385,LAO,2016,7.135
4386,LBN,2016,4.343
4387,LBR,2016,9.059
4388,LBY,2016,5.48
4389,LCA,2016,7.848
4390,LCN,2016,6.41705128378521
4391,LDC,2016,7.65809393055738
4392,LIC,2016,8.19070281609698
4393,LIE,2016,7.2
4394,LKA,2016,6.896
4395,LMC,2016,7.11223792948683
4396,LMY,2016,7.28804997278654
4397,LSO,2016,14.126
4398,LTE,2016,7.35446063187784
4399,LTU,2016,14.3
4400,LUX,2016,6.8
4401,LVA,2016,14.6
4402,MAC,2016,3.877
4403,MAF,2016,4.345
4404,MAR,2016,5.674
4405,MCO,2016,7.9
4406,MDA,2016,13.54
4407,MDG,2016,6.81
4408,MDV,2016,2.738
4409,MEA,2016,4.89808570869213
4410,MEX,2016,6.305
4411,MHL,2016,7.021
4412,MIC,2016,7.19246799598156
4413,MKD,2016,9.853364793075
4414,MLI,2016,9.927
4415,MLT,2016,7.3
4416,MMR,2016,8.753
4417,MNA,2016,5.27669626705711
4418,MNE,2016,10.4
4419,MNG,2016,6.075
4420,MNP,2016,0.0
4421,MOZ,2016,9.049
4422,MRT,2016,7.707
4423,MUS,2016,8.1
4424,MWI,2016,7.541
4425,MYS,2016,5.109
4426,NAC,2016,8.3829949253324
4427,NAM,2016,8.686
4428,NCL,2016,5.8
4429,NER,2016,8.512
4430,NGA,2016,13.638
4431,NIC,2016,4.633
4432,NLD,2016,8.7
4433,NOR,2016,7.8
4434,NPL,2016,6.93
4435,NRU,2016,6.76
4436,NZL,2016,6.61
4437,OED,2016,8.39041398250278
4438,OMN,2016,2.154
4439,OSS,2016,7.54309259024341
4440,PAK,2016,7.036
4441,PAN,2016,4.904
4442,PER,2016,6.318
4443,PHL,2016,5.695
4444,PLW,2016,9.9
4445,PNG,2016,6.57
4446,POL,2016,10.2
4447,PRE,2016,9.38936007188482
4448,PRI,2016,8.86
4449,PRK,2016,8.327
4450,PRT,2016,10.7
4451,PRY,2016,5.398
4452,PSE,2016,3.302
4453,PSS,2016,6.51401945672048
4454,PST,2016,9.33040043442566
4455,PYF,2016,3.126
4456,QAT,2016,0.991
4457,ROU,2016,13.1
4458,RUS,2016,12.9
4459,RWA,2016,6.49
4460,SAS,2016,6.5849323052587
4461,SAU,2016,2.605
4462,SDN,2016,6.974
4463,SEN,2016,5.84
4464,SGP,2016,4.8
4465,SLB,2016,5.176
4466,SLE,2016,10.046
4467,SLV,2016,6.925
4468,SMR,2016,7.6
4469,SOM,2016,12.275
4470,SRB,2016,14.3
4471,SSA,2016,9.24590389673097
4472,SSD,2016,11.01
4473,SSF,2016,9.24578091704009
4474,SST,2016,7.39708021360733
4475,STP,2016,6.123
4476,SUR,2016,6.941
4477,SVK,2016,9.6
4478,SVN,2016,9.5
4479,SWE,2016,9.2
4480,SWZ,2016,10.45
4481,SXM,2016,4.1
4482,SYC,2016,7.9
4483,SYR,2016,6.999
4484,TCA,2016,7.083
4485,TCD,2016,13.291
4486,TEA,2016,7.00137585423812
4487,TEC,2016,10.1840238561183
4488,TGO,2016,9.092
4489,THA,2016,6.814
4490,TJK,2016,5.325
4491,TKM,2016,6.574
4492,TLA,2016,6.3471487441358
4493,TLS,2016,7.343
4494,TMN,2016,5.29934916084573
4495,TON,2016,6.817
4496,TSA,2016,6.5849323052587
4497,TSS,2016,9.24578091704009
4498,TTO,2016,7.134
4499,TUN,2016,5.883
4500,TUR,2016,5.234
4501,TUV,2016,10.111
4502,TZA,2016,6.65
4503,UGA,2016,6.368
4504,UKR,2016,14.7
4505,UMC,2016,7.28010032870889
4506,URY,2016,9.628
4507,USA,2016,8.493
4508,UZB,2016,4.9
4509,VCT,2016,8.385
4510,VEN,2016,6.574
4511,VGB,2016,5.718
4512,VIR,2016,7.5
4513,VNM,2016,6.495
4514,VUT,2016,5.921
4515,WLD,2016,7.51298944634405
4516,WSM,2016,5.29
4517,XKX,2016,4.973
4518,YEM,2016,6.052
4519,ZAF,2016,8.924
4520,ZMB,2016,6.941
4521,ZWE,2016,8.441
4522,ABW,2017,8.414
4523,AFE,2017,7.77341304202724
4524,AFG,2017,7.027
4525,AFW,2017,10.9090124903075
4526,AGO,2017,8.242
4527,ALB,2017,8.15
4528,AND,2017,0.0
4529,ARB,2017,5.25335170114034
4530,ARE,2017,1.202
4531,ARG,2017,7.692
4532,ARM,2017,9.664
4533,ASM,2017,5.1
4534,ATG,2017,5.746
4535,AUS,2017,6.5
4536,AUT,2017,9.5
4537,AZE,2017,5.8
4538,BDI,2017,7.772
4539,BEL,2017,9.6
4540,BEN,2017,9.592
4541,BFA,2017,9.113
4542,BGD,2017,5.442
4543,BGR,2017,15.5
4544,BHR,2017,2.039
4545,BHS,2017,6.84
4546,BIH,2017,11.842
4547,BLR,2017,12.6
4548,BLZ,2017,4.712
4549,BMU,2017,7.5
4550,BOL,2017,7.107
4551,BRA,2017,6.493
4552,BRB,2017,8.85
4553,BRN,2017,4.556
4554,BTN,2017,6.94
4555,BWA,2017,6.308
4556,CAF,2017,11.544
4557,CAN,2017,7.5
4558,CEB,2017,11.9764024346954
4559,CHE,2017,7.9
4560,CHI,2017,8.81275913204007
4561,CHL,2017,6.139
4562,CHN,2017,7.06
4563,CIV,2017,9.17
4564,CMR,2017,8.594
4565,COD,2017,9.865
4566,COG,2017,6.924
4567,COL,2017,5.249
4568,COM,2017,8.326
4569,CPV,2017,4.868
4570,CRI,2017,5.18
4571,CSS,2017,7.20610632542649
4572,CUB,2017,9.622
4573,CUW,2017,8.9
4574,CYM,2017,3.4
4575,CYP,2017,6.453
4576,CZE,2017,10.5
4577,DEU,2017,11.3
4578,DJI,2017,8.37
4579,DMA,2017,11.455
4580,DNK,2017,9.2
4581,DOM,2017,6.032
4582,DZA,2017,4.542
4583,EAP,2017,7.04402479835548
4584,EAR,2017,6.45160594681306
4585,EAS,2017,7.20399244593314
4586,ECA,2017,9.76936835616718
4587,ECS,2017,9.99149670026969
4588,ECU,2017,4.872
4589,EGY,2017,5.482
4590,EMU,2017,10.1153876818266
4591,ERI,2017,6.504
4592,ESP,2017,9.1
4593,EST,2017,11.8
4594,ETH,2017,6.767
4595,EUU,2017,10.4615365375869
4596,FCS,2017,9.3570635629219
4597,FIN,2017,9.8
4598,FJI,2017,7.703
4599,FRA,2017,9.1
4600,FRO,2017,8.9
4601,FSM,2017,5.265
4602,GAB,2017,7.054
4603,GBR,2017,9.2
4604,GEO,2017,12.603
4605,GHA,2017,7.39
4606,GIB,2017,8.182
4607,GIN,2017,10.121
4608,GMB,2017,7.396
4609,GNB,2017,8.642
4610,GNQ,2017,9.096
4611,GRC,2017,11.6
4612,GRD,2017,7.9
4613,GRL,2017,8.9
4614,GTM,2017,5.015
4615,GUM,2017,6.127
4616,GUY,2017,7.472
4617,HIC,2017,8.86541422018288
4618,HKG,2017,6.3
4619,HND,2017,4.221
4620,HPC,2017,7.86010637051552
4621,HRV,2017,13.0
4622,HTI,2017,8.014
4623,HUN,2017,13.5
4624,IBD,2017,7.00812357069773
4625,IBT,2017,7.26352909768648
4626,IDA,2017,8.00117484216876
4627,IDB,2017,9.2336992501369
4628,IDN,2017,7.579
4629,IDX,2017,7.38628509181933
4630,IMN,2017,10.023
4631,IND,2017,6.593
4632,INX,2017,0.0
4633,IRL,2017,6.3
4634,IRN,2017,4.692
4635,IRQ,2017,4.637
4636,ISL,2017,6.5
4637,ISR,2017,5.2
4638,ITA,2017,10.7
4639,JAM,2017,7.145
4640,JOR,2017,3.155
4641,JPN,2017,10.8
4642,KAZ,2017,7.15
4643,KEN,2017,7.294
4644,KGZ,2017,5.4
4645,KHM,2017,5.775
4646,KIR,2017,6.426
4647,KNA,2017,9.443
4648,KOR,2017,5.6
4649,KWT,2017,1.914
4650,LAC,2017,6.41956886086313
4651,LAO,2017,6.91
4652,LBN,2017,4.495
4653,LBR,2017,8.954
4654,LBY,2017,5.284
4655,LCA,2017,7.968
4656,LCN,2017,6.45534896575196
4657,LDC,2017,7.48845492167518
4658,LIC,2017,7.99128954420026
4659,LIE,2017,6.6
4660,LKA,2017,7.029
4661,LMC,2017,7.05269689212497
4662,LMY,2017,7.23307453996756
4663,LSO,2017,13.651
4664,LTE,2017,7.34790492636479
4665,LTU,2017,14.2
4666,LUX,2017,7.1
4667,LVA,2017,14.8
4668,MAC,2017,3.864
4669,MAF,2017,4.747
4670,MAR,2017,5.642
4671,MCO,2017,0.0
4672,MDA,2017,13.088
4673,MDG,2017,6.79
4674,MDV,2017,2.784
4675,MEA,2017,4.77857760361641
4676,MEX,2017,6.615
4677,MHL,2017,7.097
4678,MIC,2017,7.15152403159557
4679,MKD,2017,9.8
4680,MLI,2017,9.637
4681,MLT,2017,7.6
4682,MMR,2017,8.808
4683,MNA,2017,5.13244240738113
4684,MNE,2017,10.5
4685,MNG,2017,5.994
4686,MNP,2017,0.0
4687,MOZ,2017,8.69
4688,MRT,2017,7.446
4689,MUS,2017,8.0
4690,MWI,2017,7.149
4691,MYS,2017,5.132
4692,NAC,2017,8.52282839804625
4693,NAM,2017,8.47
4694,NCL,2017,5.7
4695,NER,2017,8.239
4696,NGA,2017,13.435
4697,NIC,2017,4.619
4698,NLD,2017,8.8
4699,NOR,2017,7.7
4700,NPL,2017,6.971
4701,NRU,2017,6.65
4702,NZL,2017,6.92
4703,OED,2017,8.56732045681948
4704,OMN,2017,2.155
4705,OSS,2017,7.34642463597572
4706,PAK,2017,6.89
4707,PAN,2017,4.947
4708,PER,2017,6.173
4709,PHL,2017,5.665
4710,PLW,2017,10.3
4711,PNG,2017,6.508
4712,POL,2017,10.6
4713,PRE,2017,9.16671431045318
4714,PRI,2017,9.222
4715,PRK,2017,8.502
4716,PRT,2017,10.7
4717,PRY,2017,5.445
4718,PSE,2017,3.26
4719,PSS,2017,6.41690487279326
4720,PST,2017,9.50605479470947
4721,PYF,2017,3.219
4722,QAT,2017,0.985
4723,ROU,2017,13.4
4724,RUS,2017,12.4
4725,RWA,2017,6.367
4726,SAS,2017,6.54462121124803
4727,SAU,2017,2.64
4728,SDN,2017,6.728
4729,SEN,2017,5.721
4730,SGP,2017,5.0
4731,SLB,2017,5.11
4732,SLE,2017,9.88
4733,SLV,2017,6.857
4734,SMR,2017,8.2
4735,SOM,2017,11.891
4736,SRB,2017,14.8
4737,SSA,2017,9.04422444024733
4738,SSD,2017,11.01
4739,SSF,2017,9.04411235090279
4740,SST,2017,7.2645647865202
4741,STP,2017,5.863
4742,SUR,2017,6.672
4743,SVK,2017,9.9
4744,SVN,2017,9.9
4745,SWE,2017,9.1
4746,SWZ,2017,9.936
4747,SXM,2017,4.2
4748,SYC,2017,7.8
4749,SYR,2017,6.033
4750,TCA,2017,7.328
4751,TCD,2017,13.043
4752,TEA,2017,7.02592296877582
4753,TEC,2017,10.0225215504647
4754,TGO,2017,8.803
4755,THA,2017,6.897
4756,TJK,2017,5.172
4757,TKM,2017,6.537
4758,TLA,2017,6.3803619267267
4759,TLS,2017,7.163
4760,TMN,2017,5.15398782753934
4761,TON,2017,6.855
4762,TSA,2017,6.54462121124803
4763,TSS,2017,9.04411235090279
4764,TTO,2017,7.386
4765,TUN,2017,5.974
4766,TUR,2017,5.129
4767,TUV,2017,10.082
4768,TZA,2017,6.402
4769,UGA,2017,6.169
4770,UKR,2017,14.5
4771,UMC,2017,7.26024775155987
4772,URY,2017,9.724
4773,USA,2017,8.638
4774,UZB,2017,5.0
4775,VCT,2017,8.592
4776,VEN,2017,6.735
4777,VGB,2017,6.143
4778,VIR,2017,7.7
4779,VNM,2017,6.577
4780,VUT,2017,5.829
4781,WLD,2017,7.49501766730509
4782,WSM,2017,5.29
4783,XKX,2017,5.262
4784,YEM,2017,6.082
4785,ZAF,2017,8.802
4786,ZMB,2017,6.809
4787,ZWE,2017,8.266
4788,ABW,2018,8.597
4789,AFE,2018,7.58811041050679
4790,AFG,2018,6.981
4791,AFW,2018,10.7118398833043
4792,AGO,2018,7.99
4793,ALB,2018,8.308
4794,AND,2018,4.4
4795,ARB,2018,5.22699181399284
4796,ARE,2018,1.324
4797,ARG,2018,7.68
4798,ARM,2018,9.75
4799,ASM,2018,0.0
4800,ATG,2018,5.787
4801,AUS,2018,6.3
4802,AUT,2018,9.5
4803,AZE,2018,5.8
4804,BDI,2018,7.648
4805,BEL,2018,9.7
4806,BEN,2018,9.428
4807,BFA,2018,8.809
4808,BGD,2018,5.241
4809,BGR,2018,15.4
4810,BHR,2018,1.992
4811,BHS,2018,6.935
4812,BIH,2018,12.056
4813,BLR,2018,12.7
4814,BLZ,2018,4.74
4815,BMU,2018,8.3
4816,BOL,2018,7.124
4817,BRA,2018,6.516
4818,BRB,2018,8.927
4819,BRN,2018,4.7
4820,BTN,2018,6.766
4821,BWA,2018,6.922
4822,CAF,2018,11.23
4823,CAN,2018,7.7
4824,CEB,2018,12.1174003213682
4825,CHE,2018,7.9
4826,CHI,2018,8.71701971194375
4827,CHL,2018,6.327
4828,CHN,2018,7.08
4829,CIV,2018,8.961
4830,CMR,2018,8.379
4831,COD,2018,9.573
4832,COG,2018,6.797
4833,COL,2018,5.311
4834,COM,2018,8.235
4835,CPV,2018,5.275
4836,CRI,2018,5.276
4837,CSS,2018,7.35014260595418
4838,CUB,2018,9.815
4839,CUW,2018,8.8
4840,CYM,2018,3.3
4841,CYP,2018,6.612
4842,CZE,2018,10.6
4843,DEU,2018,11.5
4844,DJI,2018,8.347
4845,DMA,2018,8.417
4846,DNK,2018,9.5
4847,DOM,2018,6.06
4848,DZA,2018,4.482
4849,EAP,2018,7.05088778364002
4850,EAR,2018,6.44650507605016
4851,EAS,2018,7.22242942226568
4852,ECA,2018,9.77399973351623
4853,ECS,2018,10.0172140452726
4854,ECU,2018,4.911
4855,EGY,2018,5.511
4856,EMU,2018,10.1364251344535
4857,ERI,2018,6.353
4858,ESP,2018,9.1
4859,EST,2018,11.9
4860,ETH,2018,6.569
4861,EUU,2018,10.5107373571832
4862,FCS,2018,9.19991091413219
4863,FIN,2018,9.9
4864,FJI,2018,7.832
4865,FRA,2018,9.1
4866,FRO,2018,7.7
4867,FSM,2018,5.472
4868,GAB,2018,6.986
4869,GBR,2018,9.2
4870,GEO,2018,12.963
4871,GHA,2018,7.373
4872,GIB,2018,8.191
4873,GIN,2018,9.94
4874,GMB,2018,7.323
4875,GNB,2018,8.401
4876,GNQ,2018,8.85
4877,GRC,2018,11.2
4878,GRD,2018,7.956
4879,GRL,2018,8.7
4880,GTM,2018,4.995
4881,GUM,2018,6.21
4882,GUY,2018,7.499
4883,HIC,2018,8.92074776971779
4884,HKG,2018,6.4
4885,HND,2018,4.257
4886,HPC,2018,7.6739980000767
4887,HRV,2018,12.9
4888,HTI,2018,7.998
4889,HUN,2018,13.4
4890,IBD,2018,7.03515863339411
4891,IBT,2018,7.24861896129745
4892,IDA,2018,7.85685538432601
4893,IDB,2018,9.12249640642157
4894,IDN,2018,7.496
4895,IDX,2018,7.22722871617345
4896,IMN,2018,10.054
4897,IND,2018,6.644
4898,INX,2018,0.0
4899,IRL,2018,6.4
4900,IRN,2018,4.715
4901,IRQ,2018,4.282
4902,ISL,2018,6.4
4903,ISR,2018,5.0
4904,ITA,2018,10.5
4905,JAM,2018,7.318
4906,JOR,2018,3.15
4907,JPN,2018,11.0
4908,KAZ,2018,7.14
4909,KEN,2018,7.305
4910,KGZ,2018,5.2
4911,KHM,2018,5.874
4912,KIR,2018,6.345
4913,KNA,2018,9.83
4914,KOR,2018,5.8
4915,KWT,2018,2.052
4916,LAC,2018,6.48668616965408
4917,LAO,2018,6.755
4918,LBN,2018,4.704
4919,LBR,2018,8.793
4920,LBY,2018,5.245
4921,LCA,2018,7.976
4922,LCN,2018,6.52736731708116
4923,LDC,2018,7.32181703120605
4924,LIC,2018,7.82072738092014
4925,LIE,2018,7.2
4926,LKA,2018,7.037
4927,LMC,2018,7.03706261557393
4928,LMY,2018,7.21602354145364
4929,LSO,2018,13.259
4930,LTE,2018,7.38604020907561
4931,LTU,2018,14.1
4932,LUX,2018,7.1
4933,LVA,2018,15.0
4934,MAC,2018,3.86
4935,MAF,2018,4.176
4936,MAR,2018,5.637
4937,MCO,2018,6.6
4938,MDA,2018,13.339
4939,MDG,2018,6.736
4940,MDV,2018,2.828
4941,MEA,2018,4.77304637901421
4942,MEX,2018,6.856
4943,MHL,2018,7.187
4944,MIC,2018,7.14990305218747
4945,MKD,2018,9.5
4946,MLI,2018,9.419
4947,MLT,2018,7.6
4948,MMR,2018,8.622
4949,MNA,2018,5.12610322043675
4950,MNE,2018,10.5
4951,MNG,2018,5.663
4952,MNP,2018,0.0
4953,MOZ,2018,8.337
4954,MRT,2018,7.248
4955,MUS,2018,8.5
4956,MWI,2018,6.955
4957,MYS,2018,5.175
4958,NAC,2018,8.57833768686756
4959,NAM,2018,8.403
4960,NCL,2018,5.7
4961,NER,2018,8.061
4962,NGA,2018,13.239
4963,NIC,2018,4.605
4964,NLD,2018,8.9
4965,NOR,2018,7.7
4966,NPL,2018,7.041
4967,NRU,2018,6.566
4968,NZL,2018,6.78
4969,OED,2018,8.63393702563994
4970,OMN,2018,2.172
4971,OSS,2018,7.31841671233868
4972,PAK,2018,6.843
4973,PAN,2018,5.013
4974,PER,2018,6.103
4975,PHL,2018,5.631
4976,PLW,2018,7.8
4977,PNG,2018,6.532
4978,POL,2018,10.9
4979,PRE,2018,8.95816941578612
4980,PRI,2018,9.063
4981,PRK,2018,8.721
4982,PRT,2018,11.0
4983,PRY,2018,5.569
4984,PSE,2018,3.317
4985,PSS,2018,6.41777770368086
4986,PST,2018,9.56742252730222
4987,PYF,2018,3.31
4988,QAT,2018,0.982
4989,ROU,2018,13.6
4990,RUS,2018,12.5
4991,RWA,2018,6.227
4992,SAS,2018,6.55951308433329
4993,SAU,2018,2.655
4994,SDN,2018,6.647
4995,SEN,2018,5.579
4996,SGP,2018,5.0
4997,SLB,2018,5.052
4998,SLE,2018,9.308
4999,SLV,2018,6.938
5000,SMR,2018,7.1
5001,SOM,2018,11.444
5002,SRB,2018,14.6
5003,SSA,2018,8.8538993381167
5004,SSD,2018,10.584
5005,SSF,2018,8.85385913301965
5006,SST,2018,7.26943481044551
5007,STP,2018,5.879
5008,SUR,2018,6.753
5009,SVK,2018,10.0
5010,SVN,2018,9.9
5011,SWE,2018,9.1
5012,SWZ,2018,9.324
5013,SXM,2018,4.0
5014,SYC,2018,8.4
5015,SYR,2018,5.554
5016,TCA,2018,7.651
5017,TCD,2018,12.671
5018,TEA,2018,7.03018867008684
5019,TEC,2018,10.0569453787279
5020,TGO,2018,8.766
5021,THA,2018,7.027
5022,TJK,2018,5.014
5023,TKM,2018,6.639
5024,TLA,2018,6.45276270165782
5025,TLS,2018,7.012
5026,TMN,2018,5.14709311041241
5027,TON,2018,6.888
5028,TSA,2018,6.55951308433329
5029,TSS,2018,8.85385913301965
5030,TTO,2018,7.783
5031,TUN,2018,6.04
5032,TUR,2018,5.065
5033,TUV,2018,10.107
5034,TZA,2018,6.177
5035,UGA,2018,5.939
5036,UKR,2018,14.8
5037,UMC,2018,7.27497973644943
5038,URY,2018,9.863
5039,USA,2018,8.678
5040,UZB,2018,4.7
5041,VCT,2018,8.906
5042,VEN,2018,6.864
5043,VGB,2018,5.988
5044,VIR,2018,7.9
5045,VNM,2018,6.663
5046,VUT,2018,5.739
5047,WLD,2018,7.48864280700045
5048,WSM,2018,5.297
5049,XKX,2018,5.505
5050,YEM,2018,6.629
5051,ZAF,2018,8.765
5052,ZMB,2018,6.748
5053,ZWE,2018,7.972
5054,ABW,2019,8.778
5055,AFE,2019,7.43464404886078
5056,AFG,2019,6.791
5057,AFW,2019,10.4887479307689
5058,AGO,2019,7.811
5059,ALB,2019,8.48
5060,AND,2019,3.9
5061,ARB,2019,5.19886642116107
5062,ARE,2019,1.471
5063,ARG,2019,7.6
5064,ARM,2019,9.662
5065,ASM,2019,0.0
5066,ATG,2019,5.865
5067,AUS,2019,6.7
5068,AUT,2019,9.4
5069,AZE,2019,5.6
5070,BDI,2019,7.352
5071,BEL,2019,9.5
5072,BEN,2019,9.248
5073,BFA,2019,8.75
5074,BGD,2019,5.28
5075,BGR,2019,15.5
5076,BHR,2019,2.0
5077,BHS,2019,7.943
5078,BIH,2019,12.266
5079,BLR,2019,12.8
5080,BLZ,2019,4.727
5081,BMU,2019,8.4
5082,BOL,2019,7.127
5083,BRA,2019,6.572
5084,BRB,2019,8.91
5085,BRN,2019,4.834
5086,BTN,2019,6.626
5087,BWA,2019,6.974
5088,CAF,2019,10.873
5089,CAN,2019,7.6
5090,CEB,2019,11.9818000612645
5091,CHE,2019,7.9
5092,CHI,2019,8.54731125671448
5093,CHL,2019,6.346
5094,CHN,2019,7.09
5095,CIV,2019,8.728
5096,CMR,2019,8.16
5097,COD,2019,9.38
5098,COG,2019,7.388
5099,COL,2019,5.411
5100,COM,2019,8.203
5101,CPV,2019,5.162
5102,CRI,2019,5.468
5103,CSS,2019,7.4852198389785
5104,CUB,2019,9.861
5105,CUW,2019,8.8
5106,CYM,2019,3.9
5107,CYP,2019,6.769
5108,CZE,2019,10.5
5109,DEU,2019,11.3
5110,DJI,2019,8.421
5111,DMA,2019,8.369
5112,DNK,2019,9.3
5113,DOM,2019,6.006
5114,DZA,2019,4.392
5115,EAP,2019,7.07074921428879
5116,EAR,2019,6.46334987171193
5117,EAS,2019,7.25349912380792
5118,ECA,2019,9.65634542586054
5119,ECS,2019,9.89759328031188
5120,ECU,2019,4.913
5121,EGY,2019,5.581
5122,EMU,2019,10.0449828068361
5123,ERI,2019,6.309
5124,ESP,2019,8.8
5125,EST,2019,11.6
5126,ETH,2019,6.439
5127,EUU,2019,10.4025854012258
5128,FCS,2019,9.04802744619585
5129,FIN,2019,9.8
5130,FJI,2019,7.941
5131,FRA,2019,9.1
5132,FRO,2019,8.0
5133,FSM,2019,5.728
5134,GAB,2019,6.856
5135,GBR,2019,9.0
5136,GEO,2019,12.88
5137,GHA,2019,7.143
5138,GIB,2019,8.283
5139,GIN,2019,9.712
5140,GMB,2019,6.999
5141,GNB,2019,8.206
5142,GNQ,2019,8.582
5143,GRC,2019,11.7
5144,GRD,2019,8.008
5145,GRL,2019,9.8
5146,GTM,2019,4.892
5147,GUM,2019,6.304
5148,GUY,2019,7.444
5149,HIC,2019,8.89592796215038
5150,HKG,2019,6.5
5151,HND,2019,4.315
5152,HPC,2019,7.50258755200558
5153,HRV,2019,12.7
5154,HTI,2019,7.953
5155,HUN,2019,13.3
5156,IBD,2019,7.05568167758548
5157,IBT,2019,7.23266303277466
5158,IDA,2019,7.72974230217569
5159,IDB,2019,9.00252014542501
5160,IDN,2019,7.539
5161,IDX,2019,7.09841466844761
5162,IMN,2019,10.09
5163,IND,2019,6.71
5164,INX,2019,0.0
5165,IRL,2019,6.3
5166,IRN,2019,4.872
5167,IRQ,2019,4.301
5168,ISL,2019,6.3
5169,ISR,2019,5.1
5170,ITA,2019,10.6
5171,JAM,2019,7.477
5172,JOR,2019,3.148
5173,JPN,2019,11.2
5174,KAZ,2019,7.19
5175,KEN,2019,7.29
5176,KGZ,2019,5.2
5177,KHM,2019,5.947
5178,KIR,2019,6.252
5179,KNA,2019,9.91
5180,KOR,2019,5.7
5181,KWT,2019,2.194
5182,LAC,2019,6.52396830153495
5183,LAO,2019,6.505
5184,LBN,2019,5.178
5185,LBR,2019,8.658
5186,LBY,2019,5.454
5187,LCA,2019,8.068
5188,LCN,2019,6.57045623499979
5189,LDC,2019,7.19755965090501
5190,LIC,2019,7.63891014043917
5191,LIE,2019,6.8
5192,LKA,2019,7.072
5193,LMC,2019,7.03913270496485
5194,LMY,2019,7.20142027656862
5195,LSO,2019,13.014
5196,LTE,2019,7.39015568957871
5197,LTU,2019,13.7
5198,LUX,2019,6.9
5199,LVA,2019,14.5
5200,MAC,2019,3.983
5201,MAF,2019,4.661
5202,MAR,2019,5.658
5203,MCO,2019,0.0
5204,MDA,2019,13.089
5205,MDG,2019,6.518
5206,MDV,2019,2.858
5207,MEA,2019,4.79364854147895
5208,MEX,2019,6.931
5209,MHL,2019,7.29
5210,MIC,2019,7.15272222256551
5211,MKD,2019,9.8
5212,MLI,2019,9.205
5213,MLT,2019,7.3
5214,MMR,2019,8.692
5215,MNA,2019,5.14272312223191
5216,MNE,2019,10.6
5217,MNG,2019,5.499
5218,MNP,2019,4.0
5219,MOZ,2019,8.04
5220,MRT,2019,7.003
5221,MUS,2019,8.8
5222,MWI,2019,6.611
5223,MYS,2019,5.253
5224,NAC,2019,8.58693693719293
5225,NAM,2019,8.248
5226,NCL,2019,6.0
5227,NER,2019,7.824
5228,NGA,2019,12.989
5229,NIC,2019,4.626
5230,NLD,2019,8.8
5231,NOR,2019,7.6
5232,NPL,2019,6.871
5233,NRU,2019,6.48
5234,NZL,2019,6.87
5235,OED,2019,8.62261835747236
5236,OMN,2019,2.205
5237,OSS,2019,7.21399830119701
5238,PAK,2019,6.765
5239,PAN,2019,5.12
5240,PER,2019,6.006
5241,PHL,2019,5.609
5242,PLW,2019,10.2
5243,PNG,2019,6.468
5244,POL,2019,10.8
5245,PRE,2019,8.77147621000545
5246,PRI,2019,9.194
5247,PRK,2019,8.878
5248,PRT,2019,10.9
5249,PRY,2019,5.636
5250,PSE,2019,3.225
5251,PSS,2019,6.46235225880989
5252,PST,2019,9.54497911817231
5253,PYF,2019,3.391
5254,QAT,2019,0.991
5255,ROU,2019,13.4
5256,RUS,2019,12.3
5257,RWA,2019,6.137
5258,SAS,2019,6.59675278285219
5259,SAU,2019,2.656
5260,SDN,2019,6.586
5261,SEN,2019,5.409
5262,SGP,2019,5.0
5263,SLB,2019,4.989
5264,SLE,2019,9.065
5265,SLV,2019,7.451
